"Hostname","CreationTime","Job Name","FileSize(GB)","Full/Inc","Job Type","FileName","IsAvailable","FilePath","RepoName","RepoID"
"ATLUbunutu","4/5/2020 10:01:13 PM","VMware - Cloudian Immutable","0.0167","Full","VMware Backup","ATLUbunutu.vm-69397D2020-04-05T220243_6A96.vbk","False","ATLUbunutu.vm-69397D2020-04-05T220243_6A96.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 12:01:30 AM","VMware - Cloudian Immutable","11.7138","Full","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T000241_90D3.vbk","False","ATLlinuxDBs.vm-80402D2020-06-25T000241_90D3.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 1:01:18 AM","VMware - Cloudian Immutable","0.0511","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T010021_A27E.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T010021_A27E.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 2:01:34 AM","VMware - Cloudian Immutable","0.0532","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T020035_F8A0.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T020035_F8A0.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 3:01:26 AM","VMware - Cloudian Immutable","0.0514","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T030028_7AEF.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T030028_7AEF.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 4:01:22 AM","VMware - Cloudian Immutable","0.0637","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T040023_D01D.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T040023_D01D.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 5:01:14 AM","VMware - Cloudian Immutable","0.0503","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T050018_60B0.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T050018_60B0.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 6:01:10 AM","VMware - Cloudian Immutable","0.048","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T060014_CA06.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T060014_CA06.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 7:01:28 AM","VMware - Cloudian Immutable","0.0867","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T070032_D2EB.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T070032_D2EB.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 8:01:25 AM","VMware - Cloudian Immutable","0.0496","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T080030_2728.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T080030_2728.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 9:01:23 AM","VMware - Cloudian Immutable","0.0557","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T090025_DCD3.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T090025_DCD3.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 10:01:34 AM","VMware - Cloudian Immutable","0.0566","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T100028_3E19.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T100028_3E19.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 11:01:27 AM","VMware - Cloudian Immutable","0.0779","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T110031_D326.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T110031_D326.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 12:01:18 PM","VMware - Cloudian Immutable","0.1708","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T120021_1BA1.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T120021_1BA1.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 1:01:32 PM","VMware - Cloudian Immutable","1.676","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T130036_0EA3.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T130036_0EA3.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 2:01:21 PM","VMware - Cloudian Immutable","0.0266","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T140025_11D6.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T140025_11D6.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/25/2020 3:01:36 PM","VMware - Cloudian Immutable","0.0167","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-25T150040_2FE0.vib","False","ATLlinuxDBs.vm-80402D2020-06-25T150040_2FE0.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEWEST-WinAgent","6/12/2019 3:26:45 PM","VMware - Win/Linux -> Azure Blob","8.3862","Full","VMware Backup","ATLISEWEST-WinAgent.vm-417D2019-06-12T152550_EB99.vbk","False","ATLISEWEST-WinAgent.vm-417D2019-06-12T152550_EB99.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEWEST-LinuxAgent","6/12/2019 3:26:45 PM","VMware - Win/Linux -> Azure Blob","0.8315","Full","VMware Backup","ATLISEWEST-LinuxAgent.vm-425D2019-06-12T152550_5FF3.vbk","False","ATLISEWEST-LinuxAgent.vm-425D2019-06-12T152550_5FF3.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEWEST-WinAgent","6/12/2019 4:08:32 PM","VMware - Win/Linux -> Azure Blob","0.5321","Increment","VMware Backup","ATLISEWEST-WinAgent.vm-417D2019-06-12T160736_DC2F.vib","False","ATLISEWEST-WinAgent.vm-417D2019-06-12T160736_DC2F.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEWEST-LinuxAgent","6/12/2019 4:08:32 PM","VMware - Win/Linux -> Azure Blob","0.0273","Increment","VMware Backup","ATLISEWEST-LinuxAgent.vm-425D2019-06-12T160736_8F12.vib","False","ATLISEWEST-LinuxAgent.vm-425D2019-06-12T160736_8F12.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEWEST-LinuxAgent","6/12/2019 4:53:02 PM","VMware - Win/Linux -> Azure Blob","0.0221","Increment","VMware Backup","ATLISEWEST-LinuxAgent.vm-425D2019-06-12T165207_84FB.vib","False","ATLISEWEST-LinuxAgent.vm-425D2019-06-12T165207_84FB.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEWEST-WinAgent","6/12/2019 4:53:02 PM","VMware - Win/Linux -> Azure Blob","0.0529","Increment","VMware Backup","ATLISEWEST-WinAgent.vm-417D2019-06-12T165207_9185.vib","False","ATLISEWEST-WinAgent.vm-417D2019-06-12T165207_9185.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEWEST-WinAgent","12/20/2019 1:42:41 PM","VMware - Win/Linux -> Azure Blob","2.1161","Increment","VMware Backup","ATLISEWEST-WinAgent.vm-417D2019-12-20T134130_565F.vib","False","ATLISEWEST-WinAgent.vm-417D2019-12-20T134130_565F.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEWEST-LinuxAgent","12/20/2019 1:42:41 PM","VMware - Win/Linux -> Azure Blob","0.162","Increment","VMware Backup","ATLISEWEST-LinuxAgent.vm-425D2019-12-20T134130_E9B4.vib","False","ATLISEWEST-LinuxAgent.vm-425D2019-12-20T134130_E9B4.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEWEST-LinuxAgent","1/31/2020 7:56:20 AM","VMware - Win/Linux -> Azure Blob","0.0561","Increment","VMware Backup","ATLISEWEST-LinuxAgent.vm-425D2020-01-31T075503_A356.vib","False","ATLISEWEST-LinuxAgent.vm-425D2020-01-31T075503_A356.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLISEWEST-WinAgent","1/31/2020 7:56:20 AM","VMware - Win/Linux -> Azure Blob","1.262","Increment","VMware Backup","ATLISEWEST-WinAgent.vm-417D2020-01-31T075503_72EF.vib","False","ATLISEWEST-WinAgent.vm-417D2020-01-31T075503_72EF.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLWIKI01","3/4/2020 10:01:48 PM","VMWare - Immutable/Immediate Copy","0.1608","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-03-04T220050_6523.vib","True","ATLWIKI01.vm-11056D2020-03-04T220050_6523.vib","S3 Immutable","92669ba9-2e33-4cac-aeb1-d37a3075fd44"
"ATLWIKI01","3/5/2020 10:01:27 PM","VMWare - Immutable/Immediate Copy","0.5453","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-03-05T220030_24FE.vib","True","ATLWIKI01.vm-11056D2020-03-05T220030_24FE.vib","S3 Immutable","92669ba9-2e33-4cac-aeb1-d37a3075fd44"
"ATLWIKI01","3/6/2020 10:01:57 PM","VMWare - Immutable/Immediate Copy","0.0994","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-03-06T220057_3D5E.vib","True","ATLWIKI01.vm-11056D2020-03-06T220057_3D5E.vib","S3 Immutable","92669ba9-2e33-4cac-aeb1-d37a3075fd44"
"ATLWIKI01","3/7/2020 10:01:28 PM","VMWare - Immutable/Immediate Copy","6.4015","Full","VMware Backup","ATLWIKI01.vm-11056D2020-03-07T220310_B41C.vbk","True","ATLWIKI01.vm-11056D2020-03-07T220310_B41C.vbk","S3 Immutable","92669ba9-2e33-4cac-aeb1-d37a3075fd44"
"ATLWIKI01","3/8/2020 10:01:20 PM","VMWare - Immutable/Immediate Copy","0.1027","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-03-08T220025_55D2.vib","True","ATLWIKI01.vm-11056D2020-03-08T220025_55D2.vib","S3 Immutable","92669ba9-2e33-4cac-aeb1-d37a3075fd44"
"ATLWIKI01","3/9/2020 10:01:41 PM","VMWare - Immutable/Immediate Copy","0.2971","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-03-09T220045_F1BE.vib","True","ATLWIKI01.vm-11056D2020-03-09T220045_F1BE.vib","S3 Immutable","92669ba9-2e33-4cac-aeb1-d37a3075fd44"
"ATLWIKI01","3/10/2020 10:01:35 PM","VMWare - Immutable/Immediate Copy","0.1148","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-03-10T220029_2D13.vib","True","ATLWIKI01.vm-11056D2020-03-10T220029_2D13.vib","S3 Immutable","92669ba9-2e33-4cac-aeb1-d37a3075fd44"
"ATLWIKI01","3/11/2020 10:01:53 PM","VMWare - Immutable/Immediate Copy","0.3034","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-03-11T220048_834B.vib","True","ATLWIKI01.vm-11056D2020-03-11T220048_834B.vib","S3 Immutable","92669ba9-2e33-4cac-aeb1-d37a3075fd44"
"ATLWIKI01","3/12/2020 10:01:47 PM","VMWare - Immutable/Immediate Copy","0.1106","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-03-12T220046_821E.vib","True","ATLWIKI01.vm-11056D2020-03-12T220046_821E.vib","S3 Immutable","92669ba9-2e33-4cac-aeb1-d37a3075fd44"
"ATLWIKI01","3/13/2020 10:01:46 PM","VMWare - Immutable/Immediate Copy","0.316","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-03-13T220040_E16C.vib","True","ATLWIKI01.vm-11056D2020-03-13T220040_E16C.vib","S3 Immutable","92669ba9-2e33-4cac-aeb1-d37a3075fd44"
"ATLWIKI01","3/14/2020 10:01:39 PM","VMWare - Immutable/Immediate Copy","6.3981","Full","VMware Backup","ATLWIKI01.vm-11056D2020-03-14T220434_EF1D.vbk","True","ATLWIKI01.vm-11056D2020-03-14T220434_EF1D.vbk","S3 Immutable","92669ba9-2e33-4cac-aeb1-d37a3075fd44"
"ATLWIKI01","3/15/2020 10:01:39 PM","VMWare - Immutable/Immediate Copy","0.3278","Increment","VMware Backup","ATLWIKI01.vm-11056D2020-03-15T220033_08F6.vib","True","ATLWIKI01.vm-11056D2020-03-15T220033_08F6.vib","S3 Immutable","92669ba9-2e33-4cac-aeb1-d37a3075fd44"
"ATLUbunutu","4/5/2020 10:03:56 PM","VMWare - Cloudian Immutable","0.0167","Full","VMware Backup","ATLUbunutu.vm-69397D2020-04-11T223306_A94E.vbk","False","ATLUbunutu.vm-69397D2020-04-11T223306_A94E.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/13/2020 10:17:21 PM","VMWare - Cloudian Immutable","11.7094","Full","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-13T221832_630B.vbk","False","ATLPOstgreSQL.vm-80402D2020-06-13T221832_630B.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/14/2020 10:02:17 PM","VMWare - Cloudian Immutable","0.1612","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-14T220031_7363.vib","False","ATLPOstgreSQL.vm-80402D2020-06-14T220031_7363.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/15/2020 10:04:39 PM","VMWare - Cloudian Immutable","0.168","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-15T220027_F322.vib","False","ATLPOstgreSQL.vm-80402D2020-06-15T220027_F322.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/16/2020 10:03:55 PM","VMWare - Cloudian Immutable","1.8127","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-16T220020_2956.vib","False","ATLPOstgreSQL.vm-80402D2020-06-16T220020_2956.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/17/2020 10:03:07 PM","VMWare - Cloudian Immutable","0.1631","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-17T220017_0D17.vib","False","ATLPOstgreSQL.vm-80402D2020-06-17T220017_0D17.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/18/2020 10:03:58 PM","VMWare - Cloudian Immutable","0.168","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-18T220039_8BC6.vib","False","ATLPOstgreSQL.vm-80402D2020-06-18T220039_8BC6.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/19/2020 10:01:42 PM","VMWare - Cloudian Immutable","0.2523","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-19T220032_3913.vib","False","ATLPOstgreSQL.vm-80402D2020-06-19T220032_3913.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/20/2020 10:05:05 PM","VMWare - Cloudian Immutable","11.6963","Full","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-20T220650_5FB2.vbk","False","ATLPOstgreSQL.vm-80402D2020-06-20T220650_5FB2.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/21/2020 10:17:12 PM","VMWare - Cloudian Immutable","0.1604","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-21T221614_1BAF.vib","False","ATLPOstgreSQL.vm-80402D2020-06-21T221614_1BAF.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/22/2020 10:01:17 PM","VMWare - Cloudian Immutable","0.1635","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-22T220020_7A62.vib","False","ATLPOstgreSQL.vm-80402D2020-06-22T220020_7A62.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/23/2020 10:01:39 PM","VMWare - Cloudian Immutable","1.8076","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-23T220036_1809.vib","False","ATLPOstgreSQL.vm-80402D2020-06-23T220036_1809.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/24/2020 10:04:14 PM","VMWare - Cloudian Immutable","0.1673","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-24T220030_5145.vib","False","ATLlinuxDBs.vm-80402D2020-06-24T220030_5145.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLUbunutu","4/5/2020 10:01:30 PM","VMware - Cloudian Immutable","0.0167","Full","VMware Backup","ATLUbunutu.vm-69397D2020-04-11T223237_CA42.vbk","False","ATLUbunutu.vm-69397D2020-04-11T223237_CA42.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/13/2020 10:01:35 PM","VMware - Cloudian Immutable","11.7088","Full","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-13T220533_C22F.vbk","False","ATLPOstgreSQL.vm-80402D2020-06-13T220533_C22F.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/14/2020 10:01:34 PM","VMware - Cloudian Immutable","0.1598","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-14T220029_01C1.vib","False","ATLPOstgreSQL.vm-80402D2020-06-14T220029_01C1.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/15/2020 10:01:37 PM","VMware - Cloudian Immutable","0.1596","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-15T220038_84D4.vib","False","ATLPOstgreSQL.vm-80402D2020-06-15T220038_84D4.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/16/2020 10:01:24 PM","VMware - Cloudian Immutable","1.8149","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-16T220027_CCA5.vib","False","ATLPOstgreSQL.vm-80402D2020-06-16T220027_CCA5.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/17/2020 10:01:27 PM","VMware - Cloudian Immutable","0.1637","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-17T220028_6751.vib","False","ATLPOstgreSQL.vm-80402D2020-06-17T220028_6751.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/18/2020 10:01:35 PM","VMware - Cloudian Immutable","0.1676","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-18T220034_4CC8.vib","False","ATLPOstgreSQL.vm-80402D2020-06-18T220034_4CC8.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/19/2020 10:01:24 PM","VMware - Cloudian Immutable","0.2522","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-19T220025_234A.vib","False","ATLPOstgreSQL.vm-80402D2020-06-19T220025_234A.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/20/2020 10:01:23 PM","VMware - Cloudian Immutable","11.694","Full","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-20T220420_0671.vbk","False","ATLPOstgreSQL.vm-80402D2020-06-20T220420_0671.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/21/2020 10:01:28 PM","VMware - Cloudian Immutable","0.1573","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-21T220031_26F2.vib","False","ATLPOstgreSQL.vm-80402D2020-06-21T220031_26F2.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/22/2020 10:01:19 PM","VMware - Cloudian Immutable","0.1643","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-22T220023_E142.vib","False","ATLPOstgreSQL.vm-80402D2020-06-22T220023_E142.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLPOstgreSQL","6/23/2020 10:01:27 PM","VMware - Cloudian Immutable","1.814","Increment","VMware Backup","ATLPOstgreSQL.vm-80402D2020-06-23T220028_B515.vib","False","ATLPOstgreSQL.vm-80402D2020-06-23T220028_B515.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"ATLlinuxDBs","6/24/2020 10:01:37 PM","VMware - Cloudian Immutable","0.1708","Increment","VMware Backup","ATLlinuxDBs.vm-80402D2020-06-24T220038_1A54.vib","False","ATLlinuxDBs.vm-80402D2020-06-24T220038_1A54.vib","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
"Linux-001","2/7/2020 8:00:18 PM","AWS EC2 BCJ","0.5878","Full","AWS EC2 Copy","Linux-001.i-0c66462ad8d88cae7D2020-02-08T000000_009F.vbk","True","/home/admin/ATLOSECANTRAL/backups/AWS EC2 BCJ/Linux-001.i-0c66462ad8d88cae7D2020-02-08T000000_009F.vbk","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"Windows-002","2/7/2020 8:30:12 PM","AWS EC2 BCJ","7.4021","Full","AWS EC2 Copy","Windows-002.i-0c66d669240129ac0D2020-02-08T000000_6704.vbk","True","/home/admin/ATLOSECANTRAL/backups/AWS EC2 BCJ/Windows-002.i-0c66d669240129ac0D2020-02-08T000000_6704.vbk","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"Linux-002","2/7/2020 8:00:18 PM","AWS EC2 BCJ","2.6393","Full","AWS EC2 Copy","Linux-002.i-0003c2d2b77dd396bD2020-02-08T000000_8874.vbk","True","/home/admin/ATLOSECANTRAL/backups/AWS EC2 BCJ/Linux-002.i-0003c2d2b77dd396bD2020-02-08T000000_8874.vbk","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"Linux-001","2/8/2020 8:00:15 PM","AWS EC2 BCJ","0.0237","Increment","AWS EC2 Copy","Linux-001.i-0c66462ad8d88cae7D2020-02-09T000000_B47D.vib","True","/home/admin/ATLOSECANTRAL/backups/AWS EC2 BCJ/Linux-001.i-0c66462ad8d88cae7D2020-02-09T000000_B47D.vib","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"Windows-002","2/8/2020 8:30:16 PM","AWS EC2 BCJ","0.3642","Increment","AWS EC2 Copy","Windows-002.i-0c66d669240129ac0D2020-02-09T000000_B7B9.vib","True","/home/admin/ATLOSECANTRAL/backups/AWS EC2 BCJ/Windows-002.i-0c66d669240129ac0D2020-02-09T000000_B7B9.vib","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"Linux-002","2/8/2020 8:00:15 PM","AWS EC2 BCJ","0.0837","Increment","AWS EC2 Copy","Linux-002.i-0003c2d2b77dd396bD2020-02-09T000000_502F.vib","True","/home/admin/ATLOSECANTRAL/backups/AWS EC2 BCJ/Linux-002.i-0003c2d2b77dd396bD2020-02-09T000000_502F.vib","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"Linux-001","2/9/2020 8:00:24 PM","AWS EC2 BCJ","0.0242","Increment","AWS EC2 Copy","Linux-001.i-0c66462ad8d88cae7D2020-02-10T000000_2889.vib","True","/home/admin/ATLOSECANTRAL/backups/AWS EC2 BCJ/Linux-001.i-0c66462ad8d88cae7D2020-02-10T000000_2889.vib","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"Linux-002","2/9/2020 8:00:24 PM","AWS EC2 BCJ","0.0794","Increment","AWS EC2 Copy","Linux-002.i-0003c2d2b77dd396bD2020-02-10T000000_070A.vib","True","/home/admin/ATLOSECANTRAL/backups/AWS EC2 BCJ/Linux-002.i-0003c2d2b77dd396bD2020-02-10T000000_070A.vib","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"Windows-002","2/9/2020 8:30:11 PM","AWS EC2 BCJ","0.3674","Increment","AWS EC2 Copy","Windows-002.i-0c66d669240129ac0D2020-02-10T000000_F22C.vib","True","/home/admin/ATLOSECANTRAL/backups/AWS EC2 BCJ/Windows-002.i-0c66d669240129ac0D2020-02-10T000000_F22C.vib","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"Linux-001","2/10/2020 8:00:19 PM","AWS EC2 BCJ","0.0235","Increment","AWS EC2 Copy","Linux-001.i-0c66462ad8d88cae7D2020-02-11T000000_3E74.vib","True","/home/admin/ATLOSECANTRAL/backups/AWS EC2 BCJ/Linux-001.i-0c66462ad8d88cae7D2020-02-11T000000_3E74.vib","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"Windows-002","2/10/2020 8:30:17 PM","AWS EC2 BCJ","0.3696","Increment","AWS EC2 Copy","Windows-002.i-0c66d669240129ac0D2020-02-11T000000_4C7A.vib","True","/home/admin/ATLOSECANTRAL/backups/AWS EC2 BCJ/Windows-002.i-0c66d669240129ac0D2020-02-11T000000_4C7A.vib","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"Linux-002","2/10/2020 8:00:19 PM","AWS EC2 BCJ","0.089","Increment","AWS EC2 Copy","Linux-002.i-0003c2d2b77dd396bD2020-02-11T000000_164E.vib","True","/home/admin/ATLOSECANTRAL/backups/AWS EC2 BCJ/Linux-002.i-0003c2d2b77dd396bD2020-02-11T000000_164E.vib","EXAGRID - Accelerated Data Mover","ea0aba6d-f15e-40ee-9577-3e4fda07e95d"
"ATLOSECENTRAL-WINAGENT.usdemo.veeam.local","6/12/2020 4:45:47 PM","TestDB - ATLOSECENTRAL-WINAGENT.usdemo.veeam.local","0.0166","Full","Windows Agent Backup","TestDB - ATLOSECENTRAL-WINAGENT.usdemo.veeam.D2020-06-12T164539_9809.vbk","True","C:\Backup\TestDB\ATLOSECENTRAL-WINAGENT.usdemo.veeam.local\TestDB - ATLOSECENTRAL-WINAGENT.usdemo.veeam.D2020-06-12T164539_9809.vbk","Default Backup Repository","88788f9e-d8f5-4eb4-bc4f-9b3f5403bcec"
"ATLUbunutu","4/5/2020 10:01:33 PM","VMWare - Cloudian Immutable","0.0167","Full","VMware Backup","ATLUbunutu.vm-69397D2020-04-11T223232_3C85.vbk","False","ATLUbunutu.vm-69397D2020-04-11T223232_3C85.vbk","NAS + Azure Blob","c5431661-145b-4b33-9e5f-9b8ded684010"
