"JobName","VMName","Status","IsRetry","ProcessingMode","WorkDuration","TaskAlgorithm","CreationTime","BackupSize","DataSize","DedupRatio","CompressRatio"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","233.1747843","Increment","9/22/2019 20:05:19","0","0","0","0"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","1.968945","Increment","6/14/2019 16:05:04","2161442816","4954111732","98","44"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","134.6424654","Increment","6/14/2019 16:05:04","2161442816","4954111732","98","44"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","90.7617887","Increment","6/14/2019 16:05:04","2161442816","4954111732","98","44"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","24.315748","Increment","6/14/2019 16:05:04","2161442816","4954111732","98","44"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","53.3587249","Increment","6/29/2019 00:05:07","2899247104","7154049703","98","41"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","157.5764778","Increment","6/29/2019 00:05:07","2899247104","7154049703","98","41"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","119.2330896","Increment","6/29/2019 00:05:07","2899247104","7154049703","98","41"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","71.7492081","Increment","6/29/2019 00:05:07","2899247104","7154049703","98","41"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","92.8283071","Increment","8/22/2019 08:05:21","5150867456","13352379116","96","39"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","230.9692522","Increment","8/22/2019 08:05:21","5150867456","13352379116","96","39"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","185.1409812","Increment","8/22/2019 08:05:21","5150867456","13352379116","96","39"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","540.8748946","Increment","8/22/2019 08:05:21","5150867456","13352379116","96","39"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","156.4377571","Increment","8/22/2019 08:05:21","5150867456","13352379116","96","39"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","95.0609412","Increment","10/2/2019 04:05:04","7010779136","18526296205","93","40"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","40.8275475","Increment","10/2/2019 04:05:04","7010779136","18526296205","93","40"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","14.3435912","Increment","10/2/2019 04:05:04","7010779136","18526296205","93","40"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","1249.4243386","Increment","10/2/2019 04:05:04","7010779136","18526296205","93","40"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","102.5301261","Increment","10/2/2019 04:05:04","7010779136","18526296205","93","40"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","138.94761","Increment","8/6/2019 20:05:11","11056205824","27670481969","92","43"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","716.4896571","Increment","8/6/2019 20:05:11","11056205824","27670481969","92","43"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","668.1206235","Increment","8/6/2019 20:05:11","11056205824","27670481969","92","43"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","295.1236053","Increment","8/6/2019 20:05:11","11056205824","27670481969","92","43"
"AUSVCENTER-NoTag","ausdev01","Success","True","hotadd","72.6176411","Increment","6/22/2019 16:24:31","923926528","2063763618","98","45"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","52.8594469","Increment","4/25/2019 00:05:10","4404084736","11351311258","95","40"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","57.0000809","Increment","4/25/2019 00:05:10","4404084736","11351311258","95","40"
"AUSVCENTER-NoTag","ausvcenter","Success","False","hotadd","39.2029463","Increment","4/25/2019 00:05:10","4404084736","11351311258","95","40"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","92.0314107","Increment","4/25/2019 00:05:10","4404084736","11351311258","95","40"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","115.3752152","Increment","4/25/2019 00:05:10","4404084736","11351311258","95","40"
"AUSVCENTER-NoTag","ausdc01","Success","False","hotadd","18.8750178","Increment","4/25/2019 00:05:10","4404084736","11351311258","95","40"
"AUSVCENTER-NoTag","ausdev01","Success","False","nbd","139.8040976","Increment","11/2/2019 20:05:09","4369416192","13040171362","90","37"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","49.0026789","Increment","11/2/2019 20:05:09","4369416192","13040171362","90","37"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","17.2561974","Increment","11/2/2019 20:05:09","4369416192","13040171362","90","37"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","1247.2356955","Increment","11/2/2019 20:05:09","4369416192","13040171362","90","37"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","104.9445762","Increment","11/2/2019 20:05:09","4369416192","13040171362","90","37"
"AUSVCENTER-NoTag","ausdev01","Success","False","nbd","116.1810541","Increment","11/16/2019 12:05:16","4304535552","11985720094","98","36"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","42.4057487","Increment","11/16/2019 12:05:16","4304535552","11985720094","98","36"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","17.9775486","Increment","11/16/2019 12:05:16","4304535552","11985720094","98","36"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","1320.0742489","Increment","11/16/2019 12:05:16","4304535552","11985720094","98","36"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","122.4040714","Increment","11/16/2019 12:05:16","4304535552","11985720094","98","36"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","45.0588551","Increment","7/2/2019 20:05:19","4385734656","10188632765","97","44"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","197.265222","Increment","7/2/2019 20:05:19","4385734656","10188632765","97","44"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","173.5327521","Increment","7/2/2019 20:05:19","4385734656","10188632765","97","44"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","96.0350322","Increment","7/2/2019 20:05:19","4385734656","10188632765","97","44"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","61.8751307","Increment","8/26/2019 20:05:05","4427546624","11697720953","97","38"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","197.8769416","Increment","8/26/2019 20:05:05","4427546624","11697720953","97","38"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","152.360774","Increment","8/26/2019 20:05:05","4427546624","11697720953","97","38"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","696.2183647","Increment","8/26/2019 20:05:05","4427546624","11697720953","97","38"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","163.2036723","Increment","8/26/2019 20:05:05","4427546624","11697720953","97","38"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","1.9374659","Increment","6/21/2019 16:05:07","1741443072","3615964466","98","48"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","192.88735","Increment","6/21/2019 16:05:07","1741443072","3615964466","98","48"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","57.9521672","Increment","6/21/2019 16:05:07","1741443072","3615964466","98","48"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","1.2659056","Increment","6/22/2019 04:05:14","1683750912","4285120786","99","39"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","168.1619629","Increment","6/22/2019 04:05:14","1683750912","4285120786","99","39"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","68.8432021","Increment","6/22/2019 04:05:14","1683750912","4285120786","99","39"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","56.3249293","Increment","6/22/2019 04:05:14","1683750912","4285120786","99","39"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","63.140423","Increment","10/14/2019 08:05:16","3366191104","7268403306","99","46"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","4.828067","Increment","10/14/2019 08:05:16","3366191104","7268403306","99","46"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","5.1874942","Increment","10/14/2019 08:05:16","3366191104","7268403306","99","46"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","1174.2762941","Increment","10/14/2019 08:05:16","3366191104","7268403306","99","46"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","4.1718808","Increment","10/14/2019 08:05:16","3366191104","7268403306","99","46"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","1.8281631","Increment","6/3/2019 16:05:12","3139895296","7209409752","94","45"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","74.5796391","Increment","6/3/2019 16:05:12","3139895296","7209409752","94","45"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","165.9721084","Increment","6/3/2019 16:05:12","3139895296","7209409752","94","45"
"AUSVCENTER-NoTag","ausmemberclt01","Success","False","hotadd","1.9219194","Increment","6/3/2019 16:05:12","3139895296","7209409752","94","45"
"AUSVCENTER-NoTag","ausmembersvr01","Success","False","hotadd","1.2500395","Increment","6/3/2019 16:05:12","3139895296","7209409752","94","45"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","1.2343675","Increment","6/12/2019 04:05:03","2755133440","6434697224","98","43"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","107.6558949","Increment","6/12/2019 04:05:03","2755133440","6434697224","98","43"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","134.1556392","Increment","6/12/2019 04:05:03","2755133440","6434697224","98","43"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","19.640523","Increment","6/12/2019 04:05:03","2755133440","6434697224","98","43"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","52.1829042","Increment","7/17/2019 04:05:21","4641325056","10778993070","95","45"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","164.6887309","Increment","7/17/2019 04:05:21","4641325056","10778993070","95","45"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","226.5427477","Increment","7/17/2019 04:05:21","4641325056","10778993070","95","45"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","64.1505751","Increment","7/17/2019 04:05:21","4641325056","10778993070","95","45"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","638.4155611","Increment","6/6/2019 16:05:18","7442616320","14714957970","92","54"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","208.918796","Increment","6/6/2019 16:05:18","7442616320","14714957970","92","54"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","54.9220263","Increment","8/13/2019 00:05:02","4282384384","11952506234","94","37"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","66.0626286","Increment","8/13/2019 00:05:02","4282384384","11952506234","94","37"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","153.2346469","Increment","8/13/2019 00:05:02","4282384384","11952506234","94","37"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","552.235529","Increment","8/13/2019 00:05:02","4282384384","11952506234","94","37"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","177.5003724","Increment","8/13/2019 00:05:02","4282384384","11952506234","94","37"
"AUSVCENTER-NoTag","ausdev01","Success","True","hotadd","122.484587","Increment","8/16/2019 16:56:32","834666496","2057474652","97","41"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","66.545288","Increment","9/6/2019 12:05:14","4918280192","12912904107","93","40"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","26.2493814","Increment","9/6/2019 12:05:14","4918280192","12912904107","93","40"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","114.1829017","Increment","9/6/2019 12:05:14","4918280192","12912904107","93","40"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","546.8995087","Increment","9/6/2019 12:05:14","4918280192","12912904107","93","40"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","255.0269415","Increment","9/6/2019 12:05:14","4918280192","12912904107","93","40"
"AUSVCENTER-NoTag","ausdev01","Success","False","nbd","133.9450724","Increment","11/16/2019 20:05:06","4520935424","13036405537","92","37"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","40.8265946","Increment","11/16/2019 20:05:06","4520935424","13036405537","92","37"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","28.769163","Increment","11/16/2019 20:05:06","4520935424","13036405537","92","37"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","1318.3423914","Increment","11/16/2019 20:05:06","4520935424","13036405537","92","37"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","153.2312434","Increment","11/16/2019 20:05:06","4520935424","13036405537","92","37"
"AUSVCENTER-NoTag","ausdev01","Failed","False","nbd",,"Full","12/26/2019 00:05:09","66121728","0","0","0"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","27.1400429","Increment","5/7/2019 12:05:07","3294756864","8042945062","96","42"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","39.4517369","Increment","5/7/2019 12:05:07","3294756864","8042945062","96","42"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","119.257574","Increment","5/7/2019 12:05:07","3294756864","8042945062","96","42"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","105.896361","Increment","5/7/2019 12:05:07","3294756864","8042945062","96","42"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","56.047739","Increment","7/18/2019 04:05:21","4377149440","10138311262","99","43"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","174.440127","Increment","7/18/2019 04:05:21","4377149440","10138311262","99","43"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","197.4090774","Increment","7/18/2019 04:05:21","4377149440","10138311262","99","43"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","72.8917225","Increment","7/18/2019 04:05:21","4377149440","10138311262","99","43"
"AUSVCENTER-NoTag","ausdev01","Success","False","nbd","136.7426097","Increment","11/26/2019 00:05:02","5425266688","13905630185","91","42"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","46.6174269","Increment","11/26/2019 00:05:02","5425266688","13905630185","91","42"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","68.5795095","Increment","11/26/2019 00:05:02","5425266688","13905630185","91","42"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","1351.8440694","Increment","11/26/2019 00:05:02","5425266688","13905630185","91","42"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","100.1865685","Increment","11/26/2019 00:05:02","5425266688","13905630185","91","42"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","2.9397023","Increment","6/14/2019 00:05:13","712855552","1930905435","98","37"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","121.9979334","Increment","6/14/2019 00:05:13","712855552","1930905435","98","37"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","22.7675138","Increment","6/14/2019 00:05:13","712855552","1930905435","98","37"
"AUSVCENTER-NoTag","ausveeamone","Success","True","hotadd","128.1997586","Increment","9/11/2019 21:16:44","2571763712","9349302151","84","32"
"AUSVCENTER-NoTag","ausdev01","Success","True","hotadd","77.9522243","Increment","9/17/2019 16:33:57","1081475072","2447991991","96","45"
"AUSVCENTER-NoTag","ausdev01","Success","False","nbd","154.9242133","Increment","11/9/2019 00:05:09","3809017856","10847636455","99","35"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","50.3588333","Increment","11/9/2019 00:05:09","3809017856","10847636455","99","35"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","34.0464989","Increment","11/9/2019 00:05:09","3809017856","10847636455","99","35"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","1500.7185523","Increment","11/9/2019 00:05:09","3809017856","10847636455","99","35"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","159.0452051","Increment","11/9/2019 00:05:09","3809017856","10847636455","99","35"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","18.7655435","Increment","9/13/2019 16:05:22","3117961216","8659868571","96","37"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","24.7499002","Increment","9/13/2019 16:05:22","3117961216","8659868571","96","37"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","85.3902475","Increment","9/13/2019 16:05:22","3117961216","8659868571","96","37"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","95.9214163","Increment","9/13/2019 16:05:22","3117961216","8659868571","96","37"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","112.385778","Increment","5/30/2019 04:05:19","4468637696","9894037484","92","48"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","228.5528245","Increment","5/30/2019 04:05:19","4468637696","9894037484","92","48"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","109.6047402","Increment","5/30/2019 04:05:19","4468637696","9894037484","92","48"
"AUSVCENTER-NoTag","ausmemberclt01","Success","False","hotadd","5.9841351","Increment","5/30/2019 04:05:19","4468637696","9894037484","92","48"
"AUSVCENTER-NoTag","ausmembersvr01","Success","False","hotadd","18.2647697","Increment","5/30/2019 04:05:19","4468637696","9894037484","92","48"
"AUSVCENTER-NoTag","ausdev01","Success","True","hotadd","149.5939279","Increment","8/10/2019 08:40:19","1562902528","3799092866","83","48"
"AUSVCENTER-NoTag","ausdev01","Success","False","nbd","154.0925147","Increment","11/20/2019 12:05:04","5270274048","14401656373","94","38"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","42.2198076","Increment","11/20/2019 12:05:04","5270274048","14401656373","94","38"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","26.5153505","Increment","11/20/2019 12:05:04","5270274048","14401656373","94","38"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","1356.2490444","Increment","11/20/2019 12:05:04","5270274048","14401656373","94","38"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","105.4114597","Increment","11/20/2019 12:05:04","5270274048","14401656373","94","38"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","1.4684234","Increment","6/6/2019 08:05:21","2016018432","4857428701","90","45"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","74.0124084","Increment","6/6/2019 08:05:21","2016018432","4857428701","90","45"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","78.4176366","Increment","6/6/2019 08:05:21","2016018432","4857428701","90","45"
"AUSVCENTER-NoTag","ausveeambem","Failed","True","nbd","3513.5183887","Increment","12/27/2019 01:33:26","44081152","0","0","0"
"AUSVCENTER-NoTag","ausdev01","Failed","True","nbd",,"Full","12/27/2019 01:33:26","44081152","0","0","0"
"AUSVCENTER-NoTag","ausdev01","Success","True","hotadd","117.2815053","Increment","6/27/2019 00:25:03","1186267136","2697107985","98","44"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","38.1033159","Increment","5/4/2019 12:05:00","5854789632","12617873629","97","47"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","53.8637387","Increment","5/4/2019 12:05:00","5854789632","12617873629","97","47"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","266.1915789","Increment","5/4/2019 12:05:00","5854789632","12617873629","97","47"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","107.4929412","Increment","5/4/2019 12:05:00","5854789632","12617873629","97","47"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","69.1518141","Increment","8/1/2019 08:05:06","4132765696","9416795672","98","44"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","120.1764729","Increment","8/1/2019 08:05:06","4132765696","9416795672","98","44"
"AUSVCENTER-NoTag","ausdev01","Warning","False","hotadd","166.0955409","Increment","8/1/2019 08:05:06","4132765696","9416795672","98","44"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","526.9618777","Increment","8/1/2019 08:05:06","4132765696","9416795672","98","44"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","99.8611675","Increment","5/10/2019 20:05:04","4480892928","9787000141","95","48"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","166.4801044","Increment","5/10/2019 20:05:04","4480892928","9787000141","95","48"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","139.1989417","Increment","5/10/2019 20:05:04","4480892928","9787000141","95","48"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","85.2385049","Increment","5/10/2019 20:05:04","4480892928","9787000141","95","48"
"AUSVCENTER-NoTag","ausmemberclt01","Success","False","hotadd","9.6009621","Increment","5/10/2019 20:05:04","4480892928","9787000141","95","48"
"AUSVCENTER-NoTag","ausmembersvr01","Success","False","hotadd","19.8265301","Increment","5/10/2019 20:05:04","4480892928","9787000141","95","48"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","43.9203186","Increment","9/22/2019 16:05:22","3360641024","10051515983","96","34"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","46.1233162","Increment","9/22/2019 16:05:22","3360641024","10051515983","96","34"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","1680.6735093","Increment","9/22/2019 16:05:22","3360641024","10051515983","96","34"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","153.0412541","Increment","9/22/2019 16:05:22","3360641024","10051515983","96","34"
"AUSVCENTER-NoTag","ausdev01","Success","True","hotadd","146.6378337","Increment","5/2/2019 08:22:41","1763770368","3852530683","98","46"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","45.4718542","Increment","9/11/2019 00:05:05","3226402816","8701807822","99","37"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","14.7718146","Increment","9/11/2019 00:05:05","3226402816","8701807822","99","37"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","76.3282775","Increment","9/11/2019 00:05:05","3226402816","8701807822","99","37"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","731.8169151","Increment","9/11/2019 00:05:05","3226402816","8701807822","99","37"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","75.2965726","Increment","9/11/2019 00:05:05","3226402816","8701807822","99","37"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","83.7189294","Increment","4/28/2019 08:05:22","3823894528","9737552701","97","40"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","56.7032048","Increment","4/28/2019 08:05:22","3823894528","9737552701","97","40"
"AUSVCENTER-NoTag","ausvcenter","Success","False","hotadd","44.7968643","Increment","4/28/2019 08:05:22","3823894528","9737552701","97","40"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","53.2188022","Increment","4/28/2019 08:05:22","3823894528","9737552701","97","40"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","100.718952","Increment","4/28/2019 08:05:22","3823894528","9737552701","97","40"
"AUSVCENTER-NoTag","ausdc01","Success","False","hotadd","43.280792","Increment","4/28/2019 08:05:22","3823894528","9737552701","97","40"
"AUSVCENTER-NoTag","ausdev01","Success","True","hotadd","76.5782264","Increment","8/12/2019 04:38:49","584646656","1511165721","97","39"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","1.4995317","Increment","6/25/2019 12:05:13","754667520","2032627857","99","37"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","171.4354527","Increment","6/25/2019 12:05:13","754667520","2032627857","99","37"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","66.8402725","Increment","6/25/2019 12:05:13","754667520","2032627857","99","37"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","70.5627607","Increment","4/24/2019 16:05:14","6234243072","14413149712","97","44"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","65.3907206","Increment","4/24/2019 16:05:14","6234243072","14413149712","97","44"
"AUSVCENTER-NoTag","ausvcenter","Success","False","hotadd","45.2343056","Increment","4/24/2019 16:05:14","6234243072","14413149712","97","44"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","181.6721701","Increment","4/24/2019 16:05:14","6234243072","14413149712","97","44"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","99.8752189","Increment","4/24/2019 16:05:14","6234243072","14413149712","97","44"
"AUSVCENTER-NoTag","ausdc01","Success","False","hotadd","19.1875154","Increment","4/24/2019 16:05:14","6234243072","14413149712","97","44"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","2.3433066","Increment","6/26/2019 20:05:05","2470117376","6287920108","95","41"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","185.6835348","Increment","6/26/2019 20:05:05","2470117376","6287920108","95","41"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","87.6395967","Increment","6/26/2019 20:05:05","2470117376","6287920108","95","41"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","84.1090356","Increment","6/26/2019 20:05:05","2470117376","6287920108","95","41"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","59.8305582","Increment","7/26/2019 20:05:00","2962423808","7224318203","98","41"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","195.8405129","Increment","7/26/2019 20:05:00","2962423808","7224318203","98","41"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","68.2082058","Increment","7/26/2019 20:05:00","2962423808","7224318203","98","41"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","503.089941","Increment","7/26/2019 20:05:00","2962423808","7224318203","98","41"
"AUSVCENTER-NoTag","ausdev01","Success","False","nbd","142.6850641","Increment","11/23/2019 08:05:19","4551213056","13253387419","94","36"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","51.8783582","Increment","11/23/2019 08:05:19","4551213056","13253387419","94","36"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","27.2083085","Increment","11/23/2019 08:05:19","4551213056","13253387419","94","36"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","1317.1533301","Increment","11/23/2019 08:05:19","4551213056","13253387419","94","36"
"AUSVCENTER-NoTag","ausveeamone","Success","False","hotadd","103.1500828","Increment","11/23/2019 08:05:19","4551213056","13253387419","94","36"
"AUSVCENTER-NoTag","ausdev01","Success","True","hotadd","113.093987","Increment","8/10/2019 00:42:26","859766784","2054262192","96","43"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","166.0631493","Increment","5/14/2019 20:05:07","8615034880","17310556926","95","52"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","110.0732313","Increment","5/14/2019 20:05:07","8615034880","17310556926","95","52"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","253.1029332","Increment","5/14/2019 20:05:07","8615034880","17310556926","95","52"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","148.0614089","Increment","5/14/2019 20:05:07","8615034880","17310556926","95","52"
"AUSVCENTER-NoTag","ausmemberclt01","Success","False","hotadd","6.0943477","Increment","5/14/2019 20:05:07","8615034880","17310556926","95","52"
"AUSVCENTER-NoTag","ausmembersvr01","Success","False","hotadd","22.3928171","Increment","5/14/2019 20:05:07","8615034880","17310556926","95","52"
"AUSVCENTER-NoTag","ausjump01","Success","False","hotadd","46.3591499","Increment","7/11/2019 20:05:16","3362652160","8005508098","96","43"
"AUSVCENTER-NoTag","ausveeambem","Success","False","hotadd","144.2024991","Increment","7/11/2019 20:05:16","3362652160","8005508098","96","43"
"AUSVCENTER-NoTag","ausdev01","Success","False","hotadd","116.0463567","Increment","7/11/2019 20:05:16","3362652160","8005508098","96","43"
"AUSVCENTER-NoTag","ausveeambr","Success","False","nbd","98.8745212","Increment","7/11/2019 20:05:16","3362652160","8005508098","96","43"
